11,380,6f525d8a-3d56-40d9-8cb4-7e2ee44f079d,102714,OKI B6200n NON 128MB 24ppm 1200x1200dpi A4,,oki-b6200n-non-128mb-24ppm-1200x1200dpi-a4,,true,"{""maximum_print_size"":""A4 (210 x 297 mm)"",""name"":""OKI B6200n NON 128MB 24ppm 1200x1200dpi A4"",""release_date"":""27 \u0438\u044e\u043d. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:05,2023-06-11 17:26:05
12,386,6f5e8e6e-75de-408d-aea2-29dc5b48f3a1,102774,Samsung 19IN LCD 910T SIL,3/0/3/a/303a52d62ad78d4716083dc0900b6c531455b875_102774.jpg,samsung-19in-lcd-910t-sil,,true,"{""picture"":""3\/0\/3\/a\/303a52d62ad78d4716083dc0900b6c531455b875_102774.jpg"",""name"":""Samsung 19IN LCD 910T SIL"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""27 \u0438\u044e\u043d. 2005"",""display_srgb"":false,""display_color"":false,""response_time"":25.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:05,2023-06-11 17:26:05
13,385,3470999b-ac18-4f6d-a52e-30d3b96cf2fc,102788,Canon SMARTBASE MP360 A4 18PPM,7/f/6/a/7f6a08d5aba6b31fbc2a520e5b81f98ef901c981_102788.jpg,canon-smartbase-mp360-a4-18ppm,,true,"{""maximum_print_size"":""A4 (210 x 297 mm)"",""multifunctional_functions"":[""Copy""],""picture"":""7\/f\/6\/a\/7f6a08d5aba6b31fbc2a520e5b81f98ef901c981_102788.jpg"",""name"":""Canon SMARTBASE MP360 A4 18PPM"",""weight"":{""amount"":""8"",""unit"":""\u043a\u0433""},""release_date"":""27 \u0438\u044e\u043d. 2005"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:05,2023-06-11 17:26:05
14,381,ea0e4a94-3eae-4a1a-aaca-35f6078dcb32,10485060,Toshiba 55WL863B LED TV,2/3/e/9/23e92fcfa8aeb2f678b2e16102ef2462306c95cf_10485060_4713.jpg,toshiba-55wl863b-led-tv,,true,"{""picture"":""2\/3\/e\/9\/23e92fcfa8aeb2f678b2e16102ef2462306c95cf_10485060_4713.jpg"",""name"":""Toshiba 55WL863B LED TV"",""display_diagonal"":{""amount"":""55"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""3 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:05,2023-06-11 17:26:05
15,386,61e7e3c6-7575-4ab1-90de-dc3e1623aa25,10493290,Acer S S273HLAbmii,a/8/d/d/a8dd013abc4b2658862a17b5963d0a89c07d01a5_10493290_346.jpg,acer-s-s273hlabmii,,true,"{""picture"":""a\/8\/d\/d\/a8dd013abc4b2658862a17b5963d0a89c07d01a5_10493290_346.jpg"",""name"":""Acer S S273HLAbmii"",""display_diagonal"":{""amount"":""27"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""3 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:05,2023-06-11 17:26:05
16,385,0663035a-6412-4f7b-99b0-25ed22280d7c,10499018,Brother MFC-J625DW multifunctional,e/8/7/5/e87594b004d14314a24dbec0dbb3fca797f58b95_15743_10499018_640.jpg,brother-mfc-j625dw-multifunctional,,true,"{""maximum_print_size"":""A4 (210 x 297 mm)"",""multifunctional_functions"":[""Copy"",""Fax"",""Print"",""Scan""],""picture"":""e\/8\/7\/5\/e87594b004d14314a24dbec0dbb3fca797f58b95_15743_10499018_640.jpg"",""name"":""Brother MFC-J625DW multifunctional"",""release_date"":""3 \u0430\u0432\u0433. 2011"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:05,2023-06-11 17:26:05
17,383,82ce25a3-bc15-463e-b658-941c50bcc5fa,10584885,Ricatech RC1600,6/f/d/d/6fddd9768834f87abcb6e9b8b842cc5590dd03ee_10584885_7547.jpg,ricatech-rc1600,,true,"{""picture"":""6\/f\/d\/d\/6fddd9768834f87abcb6e9b8b842cc5590dd03ee_10584885_7547.jpg"",""name"":""Ricatech RC1600"",""release_date"":""3 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
18,382,26e51b83-e16d-4277-9542-2241333f6334,10597353,NEC SP-4046PV,9/7/8/c/978cd3820ab48fd0acf9c855f8bdbec5e9b834db_10597353_1104.jpg,nec-sp-4046pv,,true,"{""picture"":""9\/7\/8\/c\/978cd3820ab48fd0acf9c855f8bdbec5e9b834db_10597353_1104.jpg"",""name"":""NEC SP-4046PV"",""release_date"":""7 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
19,382,27817906-d873-4249-8710-5b7a31e37289,10598379,Philips SPA2210R,9/e/b/4/9eb4da80245d2bfb979b88ce300d7d44f9379e27_10598379_Philips.jpg,philips-spa2210r,,true,"{""picture"":""9\/e\/b\/4\/9eb4da80245d2bfb979b88ce300d7d44f9379e27_10598379_Philips.jpg"",""name"":""Philips SPA2210R"",""release_date"":""9 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
20,386,16b3299d-c3be-46aa-83e7-01bef92fb33c,10598481,Philips 201BL2CB,8/6/1/5/86155bcc69982abc85a97e5f4c96aa018facb720_10598481_Philips.jpg,philips-201bl2cb,,true,"{""picture"":""8\/6\/1\/5\/86155bcc69982abc85a97e5f4c96aa018facb720_10598481_Philips.jpg"",""name"":""Philips 201BL2CB"",""display_diagonal"":{""amount"":""20"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""9 \u0430\u0432\u0433. 2011"",""display_srgb"":true,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
21,386,f665e30d-caee-432e-9f7b-8762ab495331,10620069,AOC e950Swa,8/a/4/0/8a406d06fc5a2ca1f85dcdb3d5c1bb3757df90a3_10620069_1317.jpg,aoc-e950swa,,true,"{""picture"":""8\/a\/4\/0\/8a406d06fc5a2ca1f85dcdb3d5c1bb3757df90a3_10620069_1317.jpg"",""name"":""AOC e950Swa"",""power_requirements"":""90 - 240 VAC"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""11 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
906,382,76841cc5-81bb-456c-918c-9bf12c124e02,17405966,Trust Tytan 2.0,,trust-tytan-2-0,,true,"{""name"":""Trust Tytan 2.0"",""release_date"":""18 \u044f\u043d\u0432. 2013""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:55,2023-06-11 17:26:55
22,378,52945907-aedb-4bac-81af-733e0dcee23e,10620502,Canon EOS 600D + EF 18-55mm IS + EF 55-250mm IS,6/7/d/5/67d50b3d38236bde90aa5884ff22413bf55c5cd4_10620502_5164.jpg,canon-eos-600d-ef-18-55mm-is-ef-55-250mm-is,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""picture"":""6\/7\/d\/5\/67d50b3d38236bde90aa5884ff22413bf55c5cd4_10620502_5164.jpg"",""name"":""Canon EOS 600D + EF 18-55mm IS + EF 55-250mm IS"",""total_megapixels"":""16000000"",""weight"":{""amount"":""533"",""unit"":""\u0433""},""release_date"":""11 \u0430\u0432\u0433. 2011"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
23,386,9b388705-2a79-46bd-9446-37cfbd4ec0fd,10627328,NEC EX201W,4/0/8/3/408341df4b545fc35e80d0a5dab39f48138f73a4_10627328_562.jpg,nec-ex201w,,true,"{""picture"":""4\/0\/8\/3\/408341df4b545fc35e80d0a5dab39f48138f73a4_10627328_562.jpg"",""name"":""NEC EX201W"",""display_diagonal"":{""amount"":""20"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""11 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":4.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
24,386,81e029d8-4bb7-43c8-a691-26339b3a621c,10627329,Шлифмашина Риджит 456,0/b/a/8/0ba82292c09b7d306ea03a74a23959fd362a8f7d_10627329_7290.jpg,shlifmashina-ridzhit-456,,true,"{""picture"":""0\/b\/a\/8\/0ba82292c09b7d306ea03a74a23959fd362a8f7d_10627329_7290.jpg"",""name"":""\u0428\u043b\u0438\u0444\u043c\u0430\u0448\u0438\u043d\u0430 \u0420\u0438\u0434\u0436\u0438\u0442 456"",""display_diagonal"":{""amount"":""20"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""11 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":4.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:06,2023-06-11 17:26:06
25,386,5b463bb2-6ad9-4bca-a6a0-b9b9d1e01dd3,10627331,NEC P241W-BK,a/4/7/3/a473b69793dc45806f848f5c6ce2a9c2541c0a2b_10627331_3228.jpg,nec-p241w-bk,,true,"{""picture"":""a\/4\/7\/3\/a473b69793dc45806f848f5c6ce2a9c2541c0a2b_10627331_3228.jpg"",""name"":""NEC P241W-BK"",""weight"":{""amount"":""7"",""unit"":""\u043a\u0433""},""display_diagonal"":{""amount"":""24"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""11 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":8.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
26,381,6dc3519d-daaf-44dc-ae63-26fad2a0db53,10638601,Philips 22PDL4906H/12 LED TV,1/f/c/b/1fcbbb5b6490cd685a3b87a8e502b7f80cf2d80f_10638601_Philips.jpg,philips-22pdl4906h-12-led-tv,,true,"{""picture"":""1\/f\/c\/b\/1fcbbb5b6490cd685a3b87a8e502b7f80cf2d80f_10638601_Philips.jpg"",""name"":""Philips 22PDL4906H\/12 LED TV"",""display_diagonal"":{""amount"":""22"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""13 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
