73,3643
73,3589
73,3496
74,3643
74,3589
74,3496
75,3569
75,3502
75,3645
76,3643
76,3494
76,3580
77,3562
77,3491
77,3642
78,3568
78,3502
78,3645
79,3643
79,3494
79,3580
80,3643
80,3494
80,3580
81,3643
81,3494
81,3617
82,3643
82,3494
82,3617
83,3491
83,3617
83,3642
84,3569
84,3502
84,3645
85,3569
85,3503
85,3645
86,3569
86,3502
86,3645
87,3585
87,3491
87,3642
88,3562
88,3491
88,3642
89,3595
89,3491
89,3642
90,3595
90,3491
90,3642
91,3585
91,3491
91,3642
92,3502
92,3645
92,3638
93,3503
93,3645
93,3638
94,3503
94,3645
94,3638
95,3491
95,3617
95,3642
96,3569
96,3502
96,3645
97,3492
97,3630
97,3642
98,3598
98,3491
98,3642
99,3598
99,3491
99,3642
100,3598
100,3491
100,3642
101,3569
101,3502
101,3645
102,3640
102,3491
102,3642
103,3643
103,3569
103,3494
104,3643
104,3605
104,3496
105,3643
105,3569
105,3494
106,3503
106,3600
106,3645
107,3543
107,3652
108,3543
108,3652
109,3543
109,3652
110,3551
110,3649
110,3652
111,3551
111,3649
111,3652
112,3551
112,3649
112,3652
113,3551
113,3649
113,3652
114,3551
114,3649
114,3652
115,3544
115,3652
116,3544
116,3652
117,3544
117,3652
118,3544
118,3652
119,3544
119,3652
120,3544
120,3652
121,3544
121,3652
122,3544
122,3652
123,3544
123,3652
124,3544
124,3652
125,3544
125,3652
126,3544
126,3652
127,3544
127,3652
128,3544
128,3649
128,3651
129,3544
129,3649
129,3651
130,3544
130,3649
130,3651
131,3544
131,3649
131,3651
132,3544
132,3649
132,3651
133,3544
133,3649
133,3651
134,3544
134,3649
134,3651
135,3544
135,3649
135,3651
136,3544
136,3649
136,3651
137,3544
137,3649
137,3651
138,3544
138,3649
138,3651
139,3551
139,3649
139,3652
140,3551
140,3649
140,3652
141,3551
141,3649
141,3652
142,3551
142,3649
142,3652
143,3551
143,3649
143,3652
144,3551
144,3649
144,3652
145,3553
145,3651
146,3553
146,3651
147,3553
147,3651
148,3553
148,3651
149,3553
149,3651
150,3551
150,3649
150,3651
151,3551
151,3649
151,3651
152,3551
152,3649
152,3651
153,3551
153,3649
153,3651
154,3546
154,3652
155,3546
155,3652
156,3546
156,3652
157,3546
157,3652
158,3546
158,3652
159,3546
159,3652
160,3546
160,3652
161,3546
161,3652
162,3546
162,3652
163,3546
163,3652
164,3546
164,3652
165,3546
165,3652
166,3546
166,3652
167,3538
167,3647
167,3652
168,3537
168,3647
168,3651
169,3548
169,3654
170,3548
170,3654
171,3548
171,3654
172,3548
172,3654
173,3544
173,3651
174,3544
174,3651
175,3544
175,3651
176,3544
176,3651
177,3544
177,3651
178,3544
178,3651
179,3548
179,3648
179,3654
180,3548
180,3648
180,3654
181,3548
181,3648
181,3654
182,3548
182,3648
182,3654
183,3548
183,3648
183,3654
184,3548
184,3648
184,3654
185,3548
185,3555
186,3548
186,3555
187,3548
187,3555
188,3548
188,3555
189,3549
190,3549
191,3549
192,3549
193,3549
194,3549
195,3548
195,3648
195,3654
196,3548
196,3648
196,3654
197,3548
197,3648
197,3654
198,3548
198,3648
198,3654
199,3548
199,3648
199,3654
200,3548
200,3648
200,3654
201,3553
201,3649
201,3652
202,3553
202,3649
202,3652
203,3553
203,3649
203,3652
204,3553
204,3649
204,3652
205,3553
205,3649
205,3652
206,3553
206,3649
206,3652
207,3553
207,3649
207,3652
208,3553
208,3649
208,3652
209,3544
209,3652
210,3544
210,3652
211,3544
211,3652
212,3544
212,3652
213,3548
213,3654
214,3548
214,3654
215,3548
215,3654
216,3548
216,3654
217,3548
217,3654
218,3548
219,3548
220,3548
221,3554
221,3649
221,3652
222,3554
222,3649
222,3652
223,3554
223,3649
223,3652
224,3554
224,3649
224,3652
225,3548
225,3648
225,3654
226,3548
226,3648
226,3654
227,3548
227,3648
227,3654
228,3548
228,3648
228,3654
229,3548
229,3648
229,3654
230,3547
230,3649
230,3652
231,3547
231,3649
231,3652
232,3547
232,3649
232,3652
233,3547
233,3649
233,3652
234,3547
234,3649
234,3652
235,3547
235,3649
235,3652
236,3540
236,3647
236,3654
237,3546
237,3651
238,3546
238,3651
239,3546
239,3651
240,3554
240,3649
240,3651
241,3554
241,3649
241,3651
242,3554
242,3649
242,3651
243,3543
243,3651
244,3543
244,3651
245,3543
245,3651
246,3543
246,3651
247,3552
247,3652
248,3552
248,3652
249,3552
249,3652
250,3555
250,3654
251,3555
251,3654
252,3555
252,3654
253,3555
253,3654
254,3555
254,3654
255,3555
255,3654
256,3552
256,3649
256,3652
257,3552
257,3649
257,3652
258,3552
258,3649
258,3652
259,3548
259,3648
259,3654
260,3548
260,3648
260,3654
261,3548
261,3648
261,3654
262,3549
263,3549
264,3549
265,3549
266,3549
267,3546
267,3649
267,3652
268,3546
268,3649
268,3652
269,3546
269,3649
269,3652
270,3547
270,3649
270,3652
271,3547
271,3649
271,3652
272,3547
272,3649
272,3652
273,3546
273,3651
274,3546
274,3651
275,3546
275,3651
276,3546
276,3651
277,3546
277,3651
278,3548
279,3548
280,3548
281,3555
282,3555
283,3555
284,3541
284,3654
285,3554
285,3649
285,3652
286,3554
286,3649
286,3652
287,3554
287,3649
287,3652
288,3555
288,3654
289,3555
289,3654
290,3555
290,3654
291,3555
291,3654
292,3555
292,3654
293,3555
293,3654
294,3555
295,3555
296,3539
296,3652
297,3546
297,3652
298,3546
298,3652
299,3546
299,3652
300,3546
300,3652
301,3553
301,3652
302,3553
302,3652
303,3553
303,3652
304,3546
304,3649
304,3652
305,3546
305,3649
305,3652
306,3546
306,3649
306,3652
307,3546
307,3649
307,3652
308,3546
308,3649
308,3652
309,3547
309,3652
310,3547
310,3652
311,3547
311,3652
312,3643
312,3569
312,3494
313,3565
313,3644
313,3499
314,3565
314,3644
314,3499
315,3565
315,3644
315,3499
316,3606
316,3491
316,3642
317,3600
317,3502
317,3645
318,3600
318,3502
318,3645
319,3644
319,3500
319,3611
320,3643
320,3569
320,3494
321,3585
321,3503
321,3645
322,3585
322,3503
322,3645
323,3585
323,3502
323,3645
324,3562
324,3491
324,3642
325,3585
325,3502
325,3645
326,3562
326,3491
326,3642
327,3598
327,3491
327,3642
328,3491
328,3611
328,3642
329,3503
329,3645
329,3638
330,3559
330,3491
330,3642
331,3503
331,3600
331,3645
332,3640
332,3491
332,3642
333,3640
333,3491
333,3642
334,3568
334,3503
334,3645
335,3491
335,3642
335,3635
336,3491
336,3620
336,3642
337,3643
337,3569
337,3494
338,3585
338,3491
338,3642
339,3569
339,3502
339,3645
340,3598
340,3491
340,3642
341,3491
341,3611
341,3642
342,3503
342,3645
342,3638
343,3492
343,3616
343,3642
344,3492
344,3616
344,3642
345,3491
345,3617
345,3642
346,3503
346,3600
346,3645
347,3503
347,3645
347,3617
348,3585
348,3491
348,3642
349,3491
349,3642
349,3635
350,3594
350,3502
350,3645
351,3569
351,3502
351,3645
352,3594
352,3502
352,3645
353,3491
353,3611
353,3642
354,3573
354,3491
354,3642
355,3643
355,3494
355,3617
356,3491
356,3617
356,3642
357,3491
357,3611
357,3642
358,3502
358,3645
358,3617
359,3492
359,3595
359,3642
360,3594
360,3502
360,3645
361,3594
361,3502
361,3645
362,3643
362,3494
362,3614
363,3595
363,3491
363,3642
364,3491
364,3617
364,3642
365,3491
365,3617
365,3642
366,3491
366,3617
366,3642
367,3492
367,3617
367,3642
368,3643
368,3494
368,3617
369,3503
369,3645
369,3638
370,3643
370,3595
370,3496
371,3595
371,3491
371,3642
372,3644
372,3499
373,3644
373,3499
374,3568
374,3502
374,3645
375,3491
375,3617
375,3642
376,3643
376,3494
376,3585
377,3492
377,3595
377,3642
378,3563
378,3491
378,3642
379,3585
379,3503
379,3645
380,3585
380,3503
380,3645
381,3643
381,3494
381,3585
382,3598
382,3491
382,3642
383,3598
383,3491
383,3642
384,3598
384,3491
384,3642
385,3644
385,3500
385,3611
386,3492
386,3611
386,3642
387,3503
387,3645
387,3638
388,3503
388,3645
388,3617
389,3643
389,3631
389,3496
390,3593
390,3645
390,3504
391,3503
391,3645
391,3638
392,3492
392,3620
392,3642
393,3492
393,3620
393,3642
394,3491
394,3617
394,3642
395,3585
395,3645
395,3504
396,3585
396,3645
396,3504
397,3563
397,3491
397,3642
398,3492
398,3616
398,3642
399,3566
399,3645
399,3504
400,3566
400,3645
400,3504
401,3566
401,3645
401,3504
402,3569
402,3502
402,3645
403,3643
403,3585
403,3496
404,3643
404,3494
404,3620
405,3643
405,3494
405,3620
406,3643
406,3494
406,3620
407,3643
407,3494
407,3620
408,3643
408,3494
408,3620
409,3643
409,3494
409,3620
410,3581
410,3491
410,3642
411,3491
411,3617
411,3642
412,3491
412,3617
412,3642
413,3561
413,3491
413,3642
414,3569
414,3502
414,3645
415,3491
415,3611
415,3642
416,3502
416,3645
416,3638
417,3491
417,3617
417,3642
418,3560
418,3643
418,3496
419,3562
419,3491
419,3642
420,3569
420,3502
420,3645
421,3644
421,3601
421,3500
422,3644
422,3601
422,3500
423,3644
423,3499
423,3620
424,3643
424,3569
424,3494
425,3644
425,3499
425,3617
426,3581
426,3491
426,3642
427,3491
427,3642
427,3635
428,3606
428,3491
428,3642
429,3643
429,3569
429,3494
430,3643
430,3569
430,3494
431,3491
431,3617
431,3642
432,3491
432,3617
432,3642
433,3491
433,3617
433,3642
434,3644
434,3587
434,3500
435,3495
435,3643
435,3569
436,3585
436,3491
436,3642
437,3645
437,3504
437,3638
438,3595
438,3491
438,3642
439,3492
439,3616
439,3642
440,3495
440,3643
440,3620
441,3643
441,3569
441,3494
442,3645
442,3504
442,3638
443,3563
443,3491
443,3642
444,3643
444,3494
444,3617
445,3643
445,3494
445,3617
446,3643
446,3494
446,3617
447,3595
447,3491
447,3642
448,3644
448,3499
448,3611
449,3644
449,3499
449,3620
450,3503
450,3645
450,3614
451,3643
451,3494
451,3580
452,3643
452,3494
452,3580
453,3643
453,3494
453,3580
454,3643
454,3494
454,3580
455,3643
455,3494
455,3620
456,3566
456,3645
456,3504
457,3566
457,3645
457,3504
458,3600
458,3502
458,3645
459,3585
459,3502
459,3645
460,3585
460,3502
460,3645
461,3643
461,3494
461,3617
462,3495
462,3643
462,3569
463,3491
463,3617
463,3642
464,3643
464,3494
464,3580
465,3643
465,3569
465,3494
466,3643
466,3569
466,3494
467,3643
467,3569
467,3494
468,3491
468,3611
468,3642
469,3643
469,3494
469,3580
470,3643
470,3494
470,3580
471,3643
471,3494
471,3580
472,3643
472,3494
472,3580
473,3640
473,3491
473,3642
474,3585
474,3491
474,3642
475,3644
475,3499
475,3617
476,3495
476,3643
476,3620
477,3585
477,3503
477,3645
478,3585
478,3503
478,3645
479,3585
479,3503
479,3645
480,3585
480,3503
480,3645
481,3492
481,3620
481,3642
482,3492
482,3620
482,3642
483,3491
483,3617
483,3642
484,3606
484,3491
484,3642
485,3561
485,3491
485,3642
486,3644
486,3499
486,3611
487,3491
487,3611
487,3642
488,3643
488,3494
488,3617
489,3644
489,3499
489,3620
490,3644
490,3499
490,3620
491,3491
491,3617
491,3642
492,3643
492,3494
492,3580
493,3492
493,3617
493,3642
494,3491
494,3617
494,3642
495,3644
495,3601
495,3500
496,3644
496,3601
496,3500
497,3643
497,3569
497,3494
498,3643
498,3569
498,3494
499,3643
499,3569
499,3494
500,3643
500,3569
500,3494
501,3585
501,3491
501,3642
502,3561
502,3491
502,3642
503,3581
503,3645
503,3504
504,3585
504,3645
504,3504
505,3491
505,3611
505,3642
506,3643
506,3569
506,3494
507,3643
507,3569
507,3494
508,3643
508,3569
508,3494
509,3491
509,3611
509,3642
510,3595
510,3491
510,3642
511,3492
511,3617
511,3642
512,3492
512,3617
512,3642
513,3644
513,3601
513,3500
514,3585
514,3503
514,3645
515,3585
515,3502
515,3645
516,3492
516,3617
516,3642
517,3503
517,3600
517,3645
518,3503
518,3600
518,3645
519,3644
519,3499
519,3620
520,3503
520,3600
520,3645
521,3643
521,3494
521,3617
522,3495
522,3643
522,3617
523,3644
523,3499
524,3585
524,3502
524,3645
525,3643
525,3494
525,3620
526,3600
526,3502
526,3645
527,3643
527,3494
527,3580
528,3503
528,3645
528,3617
529,3595
529,3491
529,3642
530,3644
530,3500
530,3620
531,3643
531,3494
531,3580
532,3595
532,3491
532,3642
533,3644
533,3571
533,3500
534,3503
534,3645
534,3617
535,3644
535,3500
535,3636
536,3588
536,3503
536,3645
537,3492
537,3630
537,3642
538,3643
538,3569
538,3494
539,3643
539,3569
539,3494
540,3598
540,3491
540,3642
541,3643
541,3494
541,3620
542,3585
542,3491
542,3642
543,3492
543,3617
543,3642
544,3643
544,3569
544,3494
545,3643
545,3569
545,3494
546,3643
546,3494
546,3620
547,3643
547,3494
547,3593
548,3491
548,3617
548,3642
549,3643
549,3494
549,3620
550,3569
550,3502
550,3645
551,3644
551,3500
551,3631
552,3595
552,3491
552,3642
553,3595
553,3491
553,3642
554,3492
554,3611
554,3642
555,3644
555,3499
555,3611
556,3492
556,3620
556,3642
557,3644
557,3601
557,3500
558,3495
558,3643
558,3569
559,3640
559,3491
559,3642
560,3581
560,3491
560,3642
561,3492
561,3595
561,3642
562,3492
562,3595
562,3642
563,3495
563,3643
563,3617
564,3600
564,3502
564,3645
565,3643
565,3569
565,3494
566,3491
566,3617
566,3642
567,3491
567,3617
567,3642
568,3644
568,3500
568,3639
569,3585
569,3503
569,3645
570,3606
570,3491
570,3642
571,3492
571,3595
571,3642
572,3492
572,3595
572,3642
573,3492
573,3617
573,3642
574,3492
574,3617
574,3642
575,3492
575,3611
575,3642
576,3492
576,3617
576,3642
577,3492
577,3617
577,3642
578,3492
578,3617
578,3642
579,3492
579,3617
579,3642
580,3492
580,3617
580,3642
581,3492
581,3617
581,3642
582,3492
582,3617
582,3642
583,3492
583,3617
583,3642
584,3492
584,3617
584,3642
585,3643
585,3617
585,3496
586,3640
586,3491
586,3642
587,3581
587,3491
587,3642
588,3585
588,3503
588,3645
589,3585
589,3503
589,3645
590,3643
590,3494
590,3585
591,3643
591,3494
591,3585
592,3585
592,3502
592,3645
593,3585
593,3502
593,3645
594,3491
594,3611
594,3642
595,3491
595,3611
595,3642
596,3491
596,3611
596,3642
597,3585
597,3491
597,3642
598,3585
598,3491
598,3642
599,3491
599,3642
599,3635
600,3495
600,3643
600,3620
601,3643
601,3632
601,3496
602,3495
602,3643
602,3569
603,3569
603,3503
603,3645
604,3598
604,3491
604,3642
605,3598
605,3491
605,3642
606,3502
606,3645
606,3638
607,3492
607,3630
607,3642
608,3492
608,3630
608,3642
609,3492
609,3630
609,3642
610,3492
610,3617
610,3642
611,3492
611,3617
611,3642
612,3492
612,3617
612,3642
613,3492
613,3630
613,3642
614,3491
614,3617
614,3642
615,3643
615,3569
615,3494
616,3600
616,3502
616,3645
617,3643
617,3494
617,3580
618,3569
618,3502
618,3645
619,3569
619,3502
619,3645
620,3585
620,3502
620,3645
621,3585
621,3502
621,3645
622,3495
622,3643
622,3630
623,3643
623,3494
623,3617
624,3492
624,3617
624,3642
625,3492
625,3617
625,3642
626,3492
626,3617
626,3642
627,3492
627,3617
627,3642
628,3492
628,3617
628,3642
629,3643
629,3569
629,3494
630,3492
630,3620
630,3642
631,3503
631,3600
631,3645
632,3503
632,3600
632,3645
633,3585
633,3503
633,3645
634,3492
634,3617
634,3642
635,3492
635,3630
635,3642
636,3492
636,3617
636,3642
637,3644
637,3499
637,3620
638,3643
638,3494
638,3580
639,3643
639,3494
639,3580
640,3585
640,3502
640,3645
641,3495
641,3643
641,3569
642,3644
642,3499
642,3611
643,3495
643,3643
643,3630
644,3644
644,3499
644,3611
645,3495
645,3643
645,3569
646,3644
646,3500
646,3620
647,3495
647,3643
647,3569
648,3495
648,3643
648,3569
649,3495
649,3643
649,3569
650,3492
650,3616
650,3642
651,3492
651,3616
651,3642
652,3643
652,3494
652,3580
653,3643
653,3611
653,3496
654,3569
654,3645
654,3504
655,3495
655,3643
655,3620
656,3643
656,3494
656,3620
657,3569
657,3502
657,3645
658,3643
658,3494
658,3580
659,3502
659,3609
659,3645
660,3502
660,3609
660,3645
661,3492
661,3617
661,3642
662,3492
662,3617
662,3642
663,3492
663,3611
663,3642
664,3568
664,3645
664,3504
665,3492
665,3630
665,3642
666,3492
666,3611
666,3642
667,3492
667,3611
667,3642
668,3644
668,3500
668,3607
669,3600
669,3502
669,3645
670,3600
670,3502
670,3645
671,3600
671,3502
671,3645
672,3600
672,3502
672,3645
673,3600
673,3502
673,3645
674,3643
674,3494
674,3620
675,3643
675,3494
675,3620
676,3643
676,3494
676,3620
677,3594
677,3503
677,3645
678,3600
678,3502
678,3645
679,3492
679,3595
679,3642
680,3492
680,3595
680,3642
681,3573
681,3502
681,3645
682,3503
682,3609
682,3645
683,3585
683,3502
683,3645
684,3503
684,3609
684,3645
685,3600
685,3502
685,3645
686,3600
686,3502
686,3645
687,3600
687,3502
687,3645
688,3503
688,3600
688,3645
689,3503
689,3600
689,3645
690,3503
690,3600
690,3645
691,3600
691,3502
691,3645
692,3503
692,3600
692,3645
693,3492
693,3630
693,3642
694,3503
694,3609
694,3645
695,3492
695,3611
695,3642
696,3492
696,3611
696,3642
697,3585
697,3503
697,3645
698,3568
698,3503
698,3645
699,3600
699,3502
699,3645
700,3600
700,3502
700,3645
701,3503
701,3600
701,3645
702,3503
702,3600
702,3645
703,3503
703,3600
703,3645
704,3600
704,3502
704,3645
705,3492
705,3617
705,3642
706,3492
706,3617
706,3642
707,3643
707,3601
707,3496
708,3492
708,3595
708,3642
709,3492
709,3611
709,3642
710,3492
710,3617
710,3642
711,3585
711,3502
711,3645
712,3502
712,3645
712,3638
713,3502
713,3645
713,3638
714,3585
714,3502
714,3645
715,3585
715,3503
715,3645
716,3495
716,3643
716,3620
717,3643
717,3494
717,3617
718,3644
718,3499
718,3617
719,3492
719,3611
719,3642
720,3569
720,3502
720,3645
721,3503
721,3645
721,3617
722,3503
722,3645
722,3617
723,3495
723,3643
723,3569
724,3643
724,3494
724,3617
725,3502
725,3645
725,3617
726,3492
726,3617
726,3642
727,3492
727,3617
727,3642
728,3643
728,3494
728,3620
729,3643
729,3569
729,3494
730,3492
730,3617
730,3642
731,3495
731,3643
731,3630
732,3495
732,3643
732,3630
733,3492
733,3630
733,3642
734,3495
734,3643
734,3569
735,3495
735,3643
735,3569
736,3568
736,3503
736,3645
737,3492
737,3617
737,3642
738,3492
738,3595
738,3642
739,3492
739,3630
739,3642
740,3492
740,3630
740,3642
741,3492
741,3630
741,3642
742,3585
742,3502
742,3645
743,3643
743,3631
743,3496
744,3644
744,3499
745,3644
745,3499
746,3643
746,3585
746,3496
747,3643
747,3494
747,3617
748,3643
748,3494
748,3617
749,3643
749,3494
749,3620
750,3502
750,3645
750,3617
751,3568
751,3502
751,3645
752,3643
752,3569
752,3494
753,3643
753,3569
753,3494
754,3643
754,3569
754,3494
755,3585
755,3502
755,3645
756,3569
756,3502
756,3645
757,3643
757,3569
757,3494
758,3643
758,3569
758,3494
759,3492
759,3595
759,3642
760,3492
760,3595
760,3642
761,3643
761,3585
761,3496
762,3600
762,3502
762,3645
763,3643
763,3494
763,3617
764,3502
764,3645
764,3617
765,3502
765,3645
765,3617
766,3502
766,3645
766,3617
767,3492
767,3595
767,3642
768,3492
768,3595
768,3642
769,3585
769,3502
769,3645
770,3644
770,3500
770,3611
771,3643
771,3601
771,3496
772,3643
772,3494
772,3580
773,3643
773,3494
773,3620
774,3492
774,3617
774,3642
775,3492
775,3617
775,3642
776,3568
776,3502
776,3645
777,3503
777,3645
777,3617
778,3492
778,3617
778,3642
779,3566
779,3645
779,3504
780,3581
780,3645
780,3504
781,3581
781,3645
781,3504
782,3568
782,3502
782,3645
783,3495
783,3643
783,3569
784,3585
784,3502
784,3645
785,3643
785,3569
785,3494
786,3573
786,3503
786,3645
787,3566
787,3645
787,3504
788,3503
788,3645
788,3617
789,3503
789,3645
789,3617
790,3643
790,3631
790,3496
791,3590
791,3645
791,3504
792,3644
792,3499
792,3617
793,3643
793,3494
793,3617
794,3503
794,3645
794,3617
795,3585
795,3503
795,3645
796,3645
796,3504
796,3638
797,3566
797,3645
797,3504
798,3644
798,3583
798,3500
799,3643
799,3571
799,3496
800,3503
800,3609
800,3645
801,3593
801,3645
801,3504
802,3644
802,3499
802,3615
803,3503
803,3645
803,3617
804,3644
804,3499
804,3620
805,3503
805,3609
805,3645
806,3643
806,3575
806,3496
807,3503
807,3645
807,3638
808,3643
808,3605
808,3496
809,3643
809,3605
809,3496
810,3643
810,3605
810,3496
811,3644
811,3597
811,3499
812,3644
812,3597
812,3499
813,3643
813,3601
813,3496
814,3643
814,3575
814,3496
815,3644
815,3499
815,3620
816,3585
816,3503
816,3645
817,3593
817,3645
817,3504
818,3566
818,3645
818,3504
819,3495
819,3643
819,3620
820,3503
820,3600
820,3645
821,3503
821,3600
821,3645
822,3503
822,3600
822,3645
823,3503
823,3600
823,3645
824,3585
824,3503
824,3645
825,3585
825,3503
825,3645
826,3643
826,3605
826,3496
827,3585
827,3503
827,3645
828,3585
828,3503
828,3645
829,3585
829,3503
829,3645
830,3643
830,3605
830,3496
831,3585
831,3503
831,3645
832,3573
832,3503
832,3645
833,3569
833,3503
833,3645
834,3569
834,3503
834,3645
835,3594
835,3503
835,3645
836,3594
836,3503
836,3645
837,3594
837,3503
837,3645
838,3594
838,3503
838,3645
839,3644
839,3499
839,3611
840,3645
840,3504
840,3638
841,3644
841,3500
841,3617
842,3503
842,3600
842,3645
843,3503
843,3600
843,3645
844,3503
844,3600
844,3645
845,3503
845,3600
845,3645
846,3503
846,3600
846,3645
847,3644
847,3591
847,3500
848,3644
848,3499
848,3615
849,3644
849,3499
849,3615
850,3644
850,3499
850,3615
851,3585
851,3645
851,3504
852,3644
852,3499
852,3611
853,3643
853,3605
853,3496
854,3643
854,3620
854,3496
855,3644
855,3499
855,3620
856,3644
856,3499
856,3620
857,3644
857,3500
857,3631
858,3643
858,3620
858,3496
859,3644
859,3499
859,3611
860,3644
860,3499
860,3611
861,3643
861,3631
861,3496
862,3644
862,3583
862,3500
863,3644
863,3499
863,3611
864,3644
864,3500
864,3607
865,3644
865,3571
865,3500
866,3644
866,3500
866,3606
867,3644
867,3500
867,3631
868,3644
868,3499
868,3620
869,3569
869,3645
869,3504
870,3644
870,3499
870,3617
871,3495
871,3643
871,3617
872,3643
872,3631
872,3496
873,3644
873,3598
873,3500
874,3643
874,3623
874,3496
875,3644
875,3499
875,3615
876,3643
876,3585
876,3496
877,3643
877,3585
877,3496
878,3643
878,3585
878,3496
879,3644
879,3500
879,3637
880,3644
880,3499
880,3611
881,3644
881,3601
881,3500
882,3644
882,3601
882,3500
883,3581
883,3645
883,3504
884,3644
884,3601
884,3500
885,3643
885,3570
885,3496
886,3569
886,3645
886,3504
887,3643
887,3570
887,3496
888,3585
888,3645
888,3504
889,3569
889,3645
889,3504
890,3644
890,3499
890,3620
891,3644
891,3499
891,3620
892,3644
892,3499
892,3620
893,3569
893,3645
893,3504
894,3495
894,3643
894,3569
895,3495
895,3643
895,3569
896,3495
896,3643
896,3569
897,3581
897,3645
897,3504
898,3581
898,3645
898,3504
899,3644
899,3499
899,3611
900,3644
900,3500
900,3631
901,3644
901,3500
901,3631
902,3644
902,3500
902,3631
903,3495
903,3643
903,3569
904,3495
904,3643
904,3617
905,3495
905,3643
905,3617
906,3644
906,3500
906,3631
907,3644
907,3499
907,3620
908,3495
908,3643
908,3620
909,3495
909,3643
909,3620
910,3593
910,3645
910,3504
911,3495
911,3643
911,3569
912,3495
912,3643
912,3569
913,3495
913,3643
913,3569
914,3495
914,3643
914,3569
915,3644
915,3499
915,3611
916,3644
916,3500
916,3611
917,3644
917,3499
917,3611
918,3644
918,3499
918,3611
919,3644
919,3499
919,3611
920,3495
920,3643
920,3569
921,3495
921,3643
921,3569
922,3644
922,3500
922,3607
923,3495
923,3643
923,3569
924,3495
924,3643
924,3569
925,3495
925,3643
925,3617
926,3644
926,3499
926,3611
927,3644
927,3499
927,3611
928,3569
928,3645
928,3504
929,3644
929,3499
929,3611
930,3644
930,3499
930,3611
931,3566
931,3645
931,3504
932,3644
932,3499
932,3611
933,3644
933,3499
933,3611
934,3569
934,3645
934,3504
935,3644
935,3499
935,3607
936,3566
936,3645
936,3504
937,3643
937,3617
937,3496
938,3644
938,3499
938,3611
939,3569
939,3645
939,3504
940,3495
940,3643
940,3617
941,3644
941,3500
941,3617
942,3644
942,3499
942,3611
943,3643
943,3579
943,3496
944,3644
944,3499
944,3620
945,3644
945,3499
945,3611
946,3644
946,3499
946,3611
947,3644
947,3499
947,3611
948,3644
948,3499
948,3611
949,3644
949,3499
949,3611
950,3495
950,3643
950,3569
951,3644
951,3500
951,3620
952,3495
952,3643
952,3620
953,3495
953,3643
953,3620
954,3644
954,3499
954,3620
955,3644
955,3499
955,3620
956,3644
956,3499
956,3620
957,3644
957,3499
957,3620
958,3644
958,3499
958,3620
959,3495
959,3643
959,3620
960,3495
960,3643
960,3620
961,3566
961,3645
961,3504
962,3644
962,3597
962,3500
963,3644
963,3499
963,3611
964,3644
964,3499
964,3611
965,3644
965,3499
965,3611
966,3644
966,3499
966,3611
967,3495
967,3643
967,3569
968,3644
968,3499
968,3611
969,3644
969,3500
969,3631
970,3644
970,3500
970,3631
971,3644
971,3499
971,3611
972,3644
972,3499
972,3611
973,3644
973,3585
973,3500
974,3644
974,3585
974,3500
975,3643
975,3631
975,3496
976,3644
976,3500
976,3607
977,3600
977,3645
977,3504
978,3644
978,3499
978,3615
979,3567
979,3643
979,3496
980,3495
980,3643
980,3620
981,3495
981,3643
981,3620
982,3495
982,3643
